speech_id,keybert_keywords
CREC-2023-01-24-pt1-PgH262-15,"['entire agreement confidential', 'dates settlement agreements', 'database settlement', 'information agreements remain', 'transparency surrounding settlement']"
CREC-2023-01-24-pt1-PgH262-16,"['mr', 'yield', 'alabama', 'minutes', 'palmer']"
CREC-2023-01-24-pt1-PgH262-17,"['transparency unfortunately agencies', 'binding settlement agreements', 'open government requires', 'transparency federal', 'settlement agreement information']"
CREC-2023-01-24-pt1-PgH262-18,"['texas', 'ms', 'yield minute', 'jackson lee colleague', 'gentlewoman']"
CREC-2023-01-24-pt1-PgH262-19,"['settlement agreement information', 'hold government accountable', 'reduction act aspects', 'increase transparency executive', 'committee gerry connolly']"
CREC-2023-01-24-pt1-PgH262-21,"['yield', 'texas', 'minute', 'gentlewoman']"
CREC-2023-01-24-pt1-PgH262-22,"['agreements public information', 'pleased legislation transparency', 'legislation transparency rise', '300 settlement agreement', 'information included settlement']"
CREC-2023-01-24-pt1-PgH262-23,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-01-24-pt1-PgH262-24,"['james madison said', 'democracy based', 'thank chairman', 'litigants got open', 'access don transparency']"
CREC-2023-01-24-pt1-PgH262-25,"['bipartisan legislation yield', 'congresses time senate', 'happy expedite settlement', 'agreement information', 'database act consideration']"
CREC-2023-01-24-pt1-PgH262-26,"['transparency welcome bipartisan', 'officials authorized legislation', 'settlement agreements remain', 'bills oversight accountability', 'comer federal settlement']"
CREC-2023-01-24-pt1-PgH262-30,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-01-24-pt1-PgH266-7,"['yea rollcall 33', 'voted', 'inform unable attend', 'legislative session present', 'unable attend today']"
CREC-2023-01-25-pt1-PgH293-5-0,"['act 2018 develop', 'regarding streamlining consolidating', 'suspend rules', '255 amend disaster', 'recovery reform']"
CREC-2023-01-25-pt1-PgH293-5-9,"['remarks include extraneous', 'consent', 'days revise extend', 'members legislative', 'ask unanimous']"
CREC-2023-01-25-pt1-PgH293-5-12,"['fema lead federal', 'improve disaster recovery', 'disaster recovery efforts', 'management agency fema', 'streamline federal damage']"
CREC-2023-01-25-pt1-PgH293-5-13,"['impede disaster aid', 'federal recovery', 'recovery reform act', 'assessments following disasters', 'streamline federal disaster']"
CREC-2023-01-25-pt1-PgH293-5-14,"['time', 'yield time consume', 'gonzalez colon', 'puerto rico', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH293-5-15,"['better prepare disaster', 'rico disaster occur', 'puerto rico disaster', 'disaster assistance regular', 'federal agency disasters']"
CREC-2023-01-25-pt1-PgH293-5-16,"['time prepared close', 'remaining speakers']"
CREC-2023-01-25-pt1-PgH293-5-17,['speakers']
CREC-2023-01-25-pt1-PgH293-5-18,"['help disaster survivors', 'suspension 116th', 'streamlining federal government', 'passed', 'closing bipartisan']"
CREC-2023-01-25-pt1-PgH293-5-19,"['255 just', 'good government legislation', 'closing', 'disaster assistance mr', 'streamline disaster recovery']"
CREC-2023-01-25-pt1-PgH295-0,"['rules pass 259', 'reporting requirements recipients', 'online repository certain', 'federal disaster', 'suspend rules']"
CREC-2023-01-25-pt1-PgH295-8,"['extraneous material record', 'record 259', 'members legislative', 'days revise extend', 'ask unanimous consent']"
CREC-2023-01-25-pt1-PgH295-11,"['federal assistance', 'post disaster recovery', 'disaster recovery post', 'federal assistance 259', 'online accountability act']"
CREC-2023-01-25-pt1-PgH295-15,"['disaster recovery projects', 'tracking federal', 'join support legislation', 'usaspending gov track', 'disaster funds spent']"
CREC-2023-01-25-pt1-PgH295-16,"['time', 'yield time consume', 'gonzalez colon', 'puerto rico', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH295-17,"['improve federal disaster', 'information federal disaster', 'disaster funding believe', 'disaster assistance usaspending', 'transparency disaster assistance']"
CREC-2023-01-25-pt1-PgH295-18,"['passing commonsense', 'suspension past', 'bipartisan', 'transparency measure', 'speaker house passed']"
CREC-2023-01-25-pt1-PgH295-19,"['closing', 'enable taxpayers greater', 'commonsense', 'post disaster recovery', 'accountability measure']"
CREC-2023-01-25-pt1-PgH297-0,"['united states code', 'suspend rules pass', 'authority securities exchange', 'title 40', 'eliminate leasing']"
CREC-2023-01-25-pt1-PgH297-9,"['extraneous material record', 'consent', 'ask unanimous', 'members legislative', 'days revise extend']"
CREC-2023-01-25-pt1-PgH297-12,"['exceed authority lease', 'leased space', 'gsa procurement leased', '388 revokes securities', 'sec violated federal']"
CREC-2023-01-25-pt1-PgH297-13,"['sec office inspector', 'leasing authority revocation', 'report sec', 'congress granted sec', 'independent leasing authority']"
CREC-2023-01-25-pt1-PgH297-14,"['additional', 'reserve balance', 'balance time', 'speakers']"
CREC-2023-01-25-pt1-PgH297-15,"['norton', 'columbia ms', 'minutes', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH297-16,"['sec history egregious', 'lease 900 000', 'leasing authority', 'sec shuffled employees', 'sec conducted deeply']"
CREC-2023-01-25-pt1-PgH297-18,"['yield', 'additional', 'yield additional', 'minutes', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH297-19,"['sec effectively vetoed', 'gsa involvement finally', 'lease procurements threat', 'gsa real estate', 'sec canceled occupancy']"
CREC-2023-01-25-pt1-PgH297-20,"['time', 'prepared', 'balance time', 'close', 'close reserve balance']"
CREC-2023-01-25-pt1-PgH297-21,"['government civilian real', 'return sec', 'leasing', 'gsa', 'estate arm legislation']"
CREC-2023-01-25-pt1-PgH297-22,"['leasing improve oversight', 'time close 388', 'work gsa', 'ensures sec going', 'legislation yield balance']"
CREC-2023-01-25-pt1-PgH299-0,"['establish task', 'force improvements', 'air missions purposes', 'suspend rules pass', 'notices']"
CREC-2023-01-25-pt1-PgH299-7,"['consent members', 'ask unanimous', 'legislative', 'remarks include extraneous', 'days revise extend']"
CREC-2023-01-25-pt1-PgH299-10,"['11 outage federal', 'reliable functional incident', 'notam proposing solutions', 'outage federal aviation', 'notam occurred nearly']"
CREC-2023-01-25-pt1-PgH299-11,"['faa notam notams', 'notam outages occurring', 'outage faa responding', 'reliable national airspace', 'safety national airspace']"
CREC-2023-01-25-pt1-PgH299-12,"['mr', 'minnesota', 'yield time', 'consume gentleman', 'stauber sponsor']"
CREC-2023-01-25-pt1-PgH299-13,"['legislation failure notam', 'flight unfortunately notams', 'upgrades aviation safety', 'safety information common', 'air missions notams']"
CREC-2023-01-25-pt1-PgH299-14,"['mr', 'yield', 'california', 'minutes', 'desaulnier']"
CREC-2023-01-25-pt1-PgH299-15,"['immediate updates notams', 'outdated notam largest', 'aviation safety technology', 'safe landings act', 'accountable safety passengers']"
CREC-2023-01-25-pt1-PgH299-16,"['close', 'close reserve balance', 'speakers prepared']"
CREC-2023-01-25-pt1-PgH299-17,"['yield', 'new york', 'gentleman new', 'minutes', 'torres']"
CREC-2023-01-25-pt1-PgH299-18,"['force notam improvement', 'breakdown notam alerts', 'cyber vulnerabilities aviation', 'modernizing cybersecurity', 'raises concerns cyber']"
CREC-2023-01-25-pt1-PgH299-19,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-01-25-pt1-PgH299-20,"['346 amended urge', 'safety support', 'remains gold standard', 'house transportation infrastructure', 'aviation']"
CREC-2023-01-25-pt1-PgH299-21,"['america national', 'legislation good urge', 'closing 346', 'operational remain safe', 'airspace going remain']"
CREC-2023-01-25-pt1-PgH299-25,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-01-25-pt1-PgH301-0,"['rules pass 399', 'suspend', 'primary functions duties', 'business administration purposes', 'advocacy small']"
CREC-2023-01-25-pt1-PgH301-9,"['small businesses looking', 'advocacy improvements act', 'legislation expands sba', 'include advocating small', 'trade agreements small']"
CREC-2023-01-25-pt1-PgH301-10,"['voice small businesses', 'support bipartisan', 'business advocacy', 'congress today considering', 'new chairman small']"
CREC-2023-01-25-pt1-PgH301-11,"['mr luetkemeyer', 'consume gentleman missouri', 'great patriot', 'member really', 'forward working ranking']"
CREC-2023-01-25-pt1-PgH301-12,"['advocacy thank chairman', 'helping bring legislation', 'advocacy improvements act', 'america small businesses', 'small businesses operate']"
CREC-2023-01-25-pt1-PgH301-13,"['advocacy ready willing', 'sba', 'advocating behalf international', 'international regulatory arena', 'small businesses strong']"
CREC-2023-01-25-pt1-PgH301-14,"['small businesses foreign', 'ensure small business', 'advocacy improvements act', 'important bipartisan', 'support american small']"
CREC-2023-01-25-pt1-PgH301-15,"['time', 'yield balance', 'general', 'balance time', 'leave']"
CREC-2023-01-25-pt1-PgH301-16,"['consent', 'extraneous material measure', 'members legislative', 'ask unanimous', 'days revise extend']"
CREC-2023-01-25-pt1-PgH301-19,"['colleagues support legislation', 'businessowners hope taking', 'meaningful legislation help', 'speaker small businesses', 'trade regulations developed']"
CREC-2023-01-25-pt1-PgH301-20,"['small businesses foreign', 'businesses advocacy', 'representative small firms', 'small firms contribute', 'minorities start businesses']"
CREC-2023-01-25-pt1-PgH303-0,"['suspend', 'increase transparency purposes', 'act increase', 'small business', 'rules pass 449']"
CREC-2023-01-25-pt1-PgH303-7,"['consent', 'extraneous material measure', 'members legislative', 'ask unanimous', 'days revise extend']"
CREC-2023-01-25-pt1-PgH303-10,"['businesses ground program', 'microloan program looks', 'transparency accountability', 'loans distributed utilized', 'sba comprehensive analysis']"
CREC-2023-01-25-pt1-PgH303-11,"['sba program', 'small dollar loans', 'congress created microloan', 'report restricted lending', 'microloan transparency accountability']"
CREC-2023-01-25-pt1-PgH303-12,"['loves country', 'yield time consume', 'patriot', 'burchett', 'gentleman tennessee mr']"
CREC-2023-01-25-pt1-PgH303-13,"['behalf small businesses', 'grow loans', 'speaker rural businesses', 'microloan program low', 'microloan transparency accountability']"
CREC-2023-01-25-pt1-PgH303-14,"['yield', 'kim', 'new jersey', 'gentleman new', 'minutes']"
CREC-2023-01-25-pt1-PgH303-15,"['sba microloan program', 'microloans rural', 'enormous impact businessowners', 'advance microloan improvement', 'microloan transparency accountability']"
CREC-2023-01-25-pt1-PgH303-16,"['balance time', 'mr', 'close', 'speakers prepared']"
CREC-2023-01-25-pt1-PgH303-17,"['available loans', 'thank gentlemen tennessee', 'colleagues vote yes', 'coverage data congress', 'microloan program performance']"
CREC-2023-01-25-pt1-PgH303-18,"['smallest businesses important', 'colleagues support 449', 'microloan program', 'delivers capital assistance', 'lending tool sba']"
CREC-2023-01-25-pt1-PgH304-0,"['suspend rules', 'amend', '1958 increase invested', 'invested small business', 'pass 400 amend']"
CREC-2023-01-25-pt1-PgH304-7,"['consent', 'remarks submit extraneous', 'members legislative', 'days revise extend', 'ask unanimous']"
CREC-2023-01-25-pt1-PgH304-10,"['program financial', 'sbic program', 'small businesses change', 'private equity investments', 'importance small businesses']"
CREC-2023-01-25-pt1-PgH304-11,"['capital surplus sbics', 'small business investment', 'business investment act', 'grow sbic program', 'sba backed']"
CREC-2023-01-25-pt1-PgH304-12,"['yield time consume', 'main street america', 'gentleman new', 'garbarino', 'person loves country']"
CREC-2023-01-25-pt1-PgH304-13,"['businesses backbone economy', 'businesses need access', 'small businesses fuels', 'capital small', 'businesses allowing financial']"
CREC-2023-01-25-pt1-PgH304-14,"['yield', 'chu', 'minutes', 'california ms', 'gentlewoman']"
CREC-2023-01-25-pt1-PgH304-15,"['300 certified sbics', 'sbics provided billion', 'small business investing', 'sbics banking rules', 'businesses small investments']"
CREC-2023-01-25-pt1-PgH304-16,"['balance time', 'mr', 'close', 'speakers prepared']"
CREC-2023-01-25-pt1-PgH304-17,"['yield', 'texas', 'minutes', 'gentlewoman', 'ms jackson lee']"
CREC-2023-01-25-pt1-PgH304-18,"['challenges small businesses', 'pandemic small business', 'invest small business', '2021 small businesses', 'small businesses pandemic']"
CREC-2023-01-25-pt1-PgH304-19,"['time', 'reserve', 'balance', 'reserve balance', 'balance time']"
CREC-2023-01-25-pt1-PgH304-20,"['venture private', 'sbic program fills', 'sbics', 'raises investment cap', 'capital needs small']"
CREC-2023-01-25-pt1-PgH304-21,"['commonsense step increase', '400 yield balance', 'small businesses years', 'program match federal', 'speaker sbic']"
CREC-2023-01-25-pt1-PgH304-25,"['demand', 'yeas', 'nays', 'demand yeas', 'yeas nays']"
CREC-2023-01-25-pt1-PgH312-7,"['roll', '400 present', 'voted yea']"
CREC-2023-01-26-pt1-PgH351-2-1,"['ask unanimous', 'legislation insert extraneous', 'consent members', 'days revise extend', 'revise extend remarks']"
CREC-2023-01-26-pt1-PgH351-2-7,"['advance energy interests', 'petroleum reserve restoring', 'preserving strategic petroleum', 'energy american security', 'energy resources spr']"
CREC-2023-01-26-pt1-PgH351-2-8,"['gallon republicans', 'gasoline prices american', 'oil reserve considering', 'petroleum reserve biden', 'decreasing gas prices']"
CREC-2023-01-26-pt1-PgH351-2-9,"['security lowering gas', 'oil supply shortages', 'gasoline prices americans', 'administration policy 21', 'petroleum reserve spr']"
CREC-2023-01-26-pt1-PgH351-2-10,"['want pump oil', 'fossil fuel dependency', 'global market oil', 'gas prices opposed', 'land leases republicans']"
CREC-2023-01-26-pt1-PgH351-2-11,"['energy', 'commerce committee', 'gentleman ohio', 'johnson leader', 'yield minutes']"
CREC-2023-01-26-pt1-PgH351-2-12,"['reserve oil', 'require secretary energy', 'american energy solution', 'biden administration replenish', 'president biden draining']"
CREC-2023-01-26-pt1-PgH351-2-13,"['mr grijalva', 'yield minutes', 'member natural resources', 'gentleman arizona', 'clean energy issues']"
CREC-2023-01-26-pt1-PgH351-2-14,"['land use', 'million additional acres', 'oil opening public', 'big oil public', 'congress open lands']"
CREC-2023-01-26-pt1-PgH351-2-15,"['yield', 'commerce committee', 'gentleman michigan', 'minute', 'walberg leader energy']"
CREC-2023-01-26-pt1-PgH351-2-16,"['national emergency political', 'domestic energy', 'americans biden administration', 'support 21 michiganians', 'petroleum reserve used']"
CREC-2023-01-26-pt1-PgH351-2-17,"['clean energy issues', 'committee', 'climate crisis', 'florida ms castor', 'yield minutes gentlewoman']"
CREC-2023-01-26-pt1-PgH351-2-18,"['impacts republicans', 'prices president biden', 'president act necessary', 'gas industry controls', 'use strategic reserve']"
CREC-2023-01-26-pt1-PgH351-2-19,"['yield', 'arizona', 'lesko', 'minute', 'gentlewoman arizona mrs']"
CREC-2023-01-26-pt1-PgH351-2-20,"['energy security attack', 'strategic production response', 'petroleum reserve lowest', 'unleashing domestic energy', 'response act republicans']"
CREC-2023-01-26-pt1-PgH351-2-21,"['energy', 'commerce committee', 'gentleman california', 'cardenas member', 'yield minutes']"
CREC-2023-01-26-pt1-PgH351-2-22,"['legislation increase', 'oil executives taking', 'america energy independent', 'legislation bad policy', 'fuels incredibly foolish']"
CREC-2023-01-26-pt1-PgH351-2-24,"['minutes', 'yield', 'energy commerce', 'gentleman indiana mr', 'pence leader']"
CREC-2023-01-26-pt1-PgH351-2-25,"['petroleum reserve american', 'biden energy', 'assets refocus spr', 'supply disruptions president', 'emergency spr critical']"
CREC-2023-01-26-pt1-PgH351-2-26,"['energy commerce', 'fletcher member', 'gentlewoman', 'yield minutes', 'texas mrs']"
CREC-2023-01-26-pt1-PgH351-2-27,"['energy policy', 'petroleum reserve successfully', 'oil gas better', 'reality oil gas', 'domestic energy production']"
CREC-2023-01-26-pt1-PgH351-2-28,"['utah mr', 'climate grid security', 'chair energy climate', 'yield', 'minutes']"
CREC-2023-01-26-pt1-PgH351-2-29,"['just fossil fuels', 'complain gas prices', 'petroleum reserve', 'attack oil', 'gas prices critical']"
CREC-2023-01-26-pt1-PgH351-2-30,"['ms delauro ranking', 'yield minutes', 'connecticut', 'gentlewoman', 'member appropriations committee']"
